品名,日期,销售额
葡萄酒,2015/5/13,3583
葡萄酒,2015/5/14,3702
葡萄酒,2015/5/15,5203
葡萄酒,2015/5/16,5268
葡萄酒,2015/5/17,5015
葡萄酒,2015/5/18,3640
葡萄酒,2015/5/19,3593
葡萄酒,2015/5/20,3708
葡萄酒,2015/5/21,3500
葡萄酒,2015/5/22,5175
葡萄酒,2015/5/23,5252
葡萄酒,2015/5/24,4753
葡萄酒,2015/5/25,3825
葡萄酒,2015/5/26,3499
葡萄酒,2015/5/27,3541
葡萄酒,2015/5/28,4156
葡萄酒,2015/5/29,5120
葡萄酒,2015/5/30,5146
日本酒,2015/3/1,21283
日本酒,2015/3/2,15773
日本酒,2015/3/3,17968
日本酒,2015/3/4,14926
日本酒,2015/3/5,15435
日本酒,2015/3/6,23472
日本酒,2015/3/7,22736
日本酒,2015/3/8,23594
日本酒,2015/3/9,15710
日本酒,2015/3/10,16771
日本酒,2015/3/11,15089
日本酒,2015/3/12,17498
日本酒,2015/3/13,23083
日本酒,2015/3/14,23122
日本酒,2015/3/15,19354
日本酒,2015/3/16,15647
日本酒,2015/3/17,16854
日本酒,2015/3/18,16047
日本酒,2015/3/19,17190
日本酒,2015/3/20,19485
日本酒,2015/3/21,22124
日本酒,2015/3/22,20295
日本酒,2015/3/23,15751
日本酒,2015/3/24,17269
日本酒,2015/3/25,15438
日本酒,2015/3/26,16123
日本酒,2015/3/27,22241
日本酒,2015/3/28,21086
日本酒,2015/3/29,21631
日本酒,2015/3/30,16352
日本酒,2015/3/31,15269
日本酒,2015/4/1,14953
日本酒,2015/4/2,15397
日本酒,2015/4/3,22732
日本酒,2015/4/4,19916
日本酒,2015/4/5,19624
日本酒,2015/4/6,14944
日本酒,2015/4/7,16227
日本酒,2015/4/8,17668
日本酒,2015/4/9,15941
日本酒,2015/4/10,21212
日本酒,2015/4/11,21079
日本酒,2015/4/12,20814
日本酒,2015/4/13,17912
日本酒,2015/4/14,17919
日本酒,2015/4/15,15775
日本酒,2015/4/16,17257
日本酒,2015/4/17,20235
日本酒,2015/4/18,23339
日本酒,2015/4/19,19581
日本酒,2015/4/20,18113
日本酒,2015/4/21,15544
日本酒,2015/4/22,15901
日本酒,2015/4/23,15252
日本酒,2015/4/24,21811
日本酒,2015/4/25,22129
日本酒,2015/4/26,23579
日本酒,2015/4/27,15490
日本酒,2015/4/28,17544
日本酒,2015/4/29,16894
日本酒,2015/4/30,18103
日本酒,2015/5/1,21200
日本酒,2015/5/2,22412
日本酒,2015/5/3,19630
日本酒,2015/5/4,16930
日本酒,2015/5/5,15558
日本酒,2015/5/6,17883
日本酒,2015/5/7,17529
日本酒,2015/5/8,22978
日本酒,2015/5/9,22809
日本酒,2015/5/10,21094
日本酒,2015/5/11,18076
日本酒,2015/5/12,16498
日本酒,2015/5/13,16495
日本酒,2015/5/14,15983
日本酒,2015/5/15,19594
日本酒,2015/5/16,23198
日本酒,2015/5/17,20254
日本酒,2015/5/18,15832
日本酒,2015/5/19,17023
日本酒,2015/5/20,16720
日本酒,2015/5/21,18055
日本酒,2015/5/22,19755
日本酒,2015/5/23,21638
日本酒,2015/5/24,23232
日本酒,2015/5/25,17731
日本酒,2015/5/26,17835
日本酒,2015/5/27,17420
日本酒,2015/5/28,15402
日本酒,2015/5/29,19826
日本酒,2015/5/30,19812
饭团,2015/3/1,23698
饭团,2015/3/2,19505
饭团,2015/3/3,19974
饭团,2015/3/4,18208
饭团,2015/3/5,19624
饭团,2015/3/6,23872
饭团,2015/3/7,24882
饭团,2015/3/8,25267
饭团,2015/3/9,19158
饭团,2015/3/10,19765
饭团,2015/3/11,17784
饭团,2015/3/12,17308
饭团,2015/3/13,22071
饭团,2015/3/14,21693
饭团,2015/3/15,25958
饭团,2015/3/16,19574
饭团,2015/3/17,16919
饭团,2015/3/18,17008
饭团,2015/3/19,17275
饭团,2015/3/20,24162
饭团,2015/3/21,25155
饭团,2015/3/22,22190
饭团,2015/3/23,17014
饭团,2015/3/24,18673
饭团,2015/3/25,17706
饭团,2015/3/26,18260
饭团,2015/3/27,22191
饭团,2015/3/28,26050
饭团,2015/3/29,25142
饭团,2015/3/30,18338
饭团,2015/3/31,19117
饭团,2015/4/1,17698
饭团,2015/4/2,10580
饭团,2015/4/3,10411
饭团,2015/4/4,22345
饭团,2015/4/5,14372
饭团,2015/4/6,17333
饭团,2015/4/7,13363
饭团,2015/4/8,12333
饭团,2015/4/9,13109
饭团,2015/4/10,11417
饭团,2015/4/11,11582
饭团,2015/4/12,15342
饭团,2015/4/13,13301
饭团,2015/4/14,20489
饭团,2015/4/15,14498
饭团,2015/4/16,14525
饭团,2015/4/17,11942
饭团,2015/4/18,11868
饭团,2015/4/19,12504
饭团,2015/4/20,13353
饭团,2015/4/21,18885
饭团,2015/4/22,23021
饭团,2015/4/23,16225
饭团,2015/4/24,12456
饭团,2015/4/25,3941
饭团,2015/4/26,8814
饭团,2015/4/27,11131
饭团,2015/4/28,18645
饭团,2015/4/29,20129
饭团,2015/4/30,14295
饭团,2015/5/1,14816
饭团,2015/5/2,10667
饭团,2015/5/3,11800
饭团,2015/5/4,14107
饭团,2015/5/5,17507
饭团,2015/5/6,15822
饭团,2015/5/7,17861
饭团,2015/5/8,12447
饭团,2015/5/9,13677
饭团,2015/5/10,9264
饭团,2015/5/11,12062
饭团,2015/5/12,17131
饭团,2015/5/13,17310
饭团,2015/5/14,19021
饭团,2015/5/15,9263
饭团,2015/5/16,13216
饭团,2015/5/17,12147
饭团,2015/5/18,11672
饭团,2015/5/19,17915
饭团,2015/5/20,16729
饭团,2015/5/21,9284
饭团,2015/5/22,13632
饭团,2015/5/23,13495
饭团,2015/5/24,9705
饭团,2015/5/25,15569
饭团,2015/5/26,16114
饭团,2015/5/27,13336
饭团,2015/5/28,14966
饭团,2015/5/29,10663
饭团,2015/5/30,13974
蛋包饭,2015/3/1,3278
蛋包饭,2015/3/2,2693
蛋包饭,2015/3/3,2776
蛋包饭,2015/3/4,2385
蛋包饭,2015/3/5,2511
蛋包饭,2015/3/6,3548
蛋包饭,2015/3/7,3163
蛋包饭,2015/3/8,3435
蛋包饭,2015/3/9,2517
蛋包饭,2015/3/10,2634
蛋包饭,2015/3/11,2613
蛋包饭,2015/3/12,2680
蛋包饭,2015/3/13,3565
蛋包饭,2015/3/14,3323
蛋包饭,2015/3/15,3267
蛋包饭,2015/3/16,2746
蛋包饭,2015/3/17,2587
蛋包饭,2015/3/18,2705
蛋包饭,2015/3/19,2760
蛋包饭,2015/3/20,3314
蛋包饭,2015/3/21,3291
蛋包饭,2015/3/22,3589
蛋包饭,2015/3/23,2697
蛋包饭,2015/3/24,2639
蛋包饭,2015/3/25,2683
蛋包饭,2015/3/26,2708
蛋包饭,2015/3/27,3194
蛋包饭,2015/3/28,3204
蛋包饭,2015/3/29,3152
蛋包饭,2015/3/30,2809
蛋包饭,2015/3/31,2462
蛋包饭,2015/4/1,2579
蛋包饭,2015/4/2,2341
蛋包饭,2015/4/3,3556
蛋包饭,2015/4/4,3290
蛋包饭,2015/4/5,3327
蛋包饭,2015/4/6,2802
蛋包饭,2015/4/7,2523
蛋包饭,2015/4/8,2707
蛋包饭,2015/4/9,2726
蛋包饭,2015/4/10,3158
蛋包饭,2015/4/11,3057
蛋包饭,2015/4/12,3241
蛋包饭,2015/4/13,2675
蛋包饭,2015/4/14,2718
蛋包饭,2015/4/15,2659
蛋包饭,2015/4/16,2804
蛋包饭,2015/4/17,3021
蛋包饭,2015/4/18,3272
蛋包饭,2015/4/19,3450
蛋包饭,2015/4/20,2373
蛋包饭,2015/4/21,2330
蛋包饭,2015/4/22,2399
蛋包饭,2015/4/23,2707
蛋包饭,2015/4/24,3591
蛋包饭,2015/4/25,3237
蛋包饭,2015/4/26,3197
蛋包饭,2015/4/27,2448
蛋包饭,2015/4/28,2815
蛋包饭,2015/4/29,2579
蛋包饭,2015/4/30,2680
蛋包饭,2015/5/1,3632
蛋包饭,2015/5/2,3427
蛋包饭,2015/5/3,3195
蛋包饭,2015/5/4,2796
蛋包饭,2015/5/5,2689
蛋包饭,2015/5/6,2345
蛋包饭,2015/5/7,2649
蛋包饭,2015/5/8,3591
蛋包饭,2015/5/9,3098
蛋包饭,2015/5/10,3657
蛋包饭,2015/5/11,2343
蛋包饭,2015/5/12,2410
蛋包饭,2015/5/13,2334
蛋包饭,2015/5/14,2523
蛋包饭,2015/5/15,3494
蛋包饭,2015/5/16,3458
蛋包饭,2015/5/17,3345
蛋包饭,2015/5/18,2364
蛋包饭,2015/5/19,2821
蛋包饭,2015/5/20,2611
蛋包饭,2015/5/21,2692
蛋包饭,2015/5/22,3209
蛋包饭,2015/5/23,3557
蛋包饭,2015/5/24,3441
蛋包饭,2015/5/25,2791
蛋包饭,2015/5/26,2526
蛋包饭,2015/5/27,2481
蛋包饭,2015/5/28,2700
蛋包饭,2015/5/29,3485
蛋包饭,2015/5/30,3311
茶泡饭,2015/3/1,12751
茶泡饭,2015/3/2,8881
茶泡饭,2015/3/3,10006
茶泡饭,2015/3/4,9480
茶泡饭,2015/3/5,9752
茶泡饭,2015/3/6,12534
茶泡饭,2015/3/7,12404
茶泡饭,2015/3/8,12500
茶泡饭,2015/3/9,8672
茶泡饭,2015/3/10,9421
茶泡饭,2015/3/11,9734
茶泡饭,2015/3/12,8753
茶泡饭,2015/3/13,12472
茶泡饭,2015/3/14,11032
茶泡饭,2015/3/15,12581
茶泡饭,2015/3/16,10062
茶泡饭,2015/3/17,9543
茶泡饭,2015/3/18,9549
茶泡饭,2015/3/19,9092
茶泡饭,2015/3/20,11142
茶泡饭,2015/3/21,11938
茶泡饭,2015/3/22,11036
茶泡饭,2015/3/23,9710
茶泡饭,2015/3/24,8993
茶泡饭,2015/3/25,9366
茶泡饭,2015/3/26,9024
茶泡饭,2015/3/27,11299
茶泡饭,2015/3/28,12097
茶泡饭,2015/3/29,11738
茶泡饭,2015/3/30,9910
茶泡饭,2015/3/31,8489
茶泡饭,2015/4/1,8433
茶泡饭,2015/4/2,8624
茶泡饭,2015/4/3,13059
茶泡饭,2015/4/4,11874
茶泡饭,2015/4/5,12431
茶泡饭,2015/4/6,8383
茶泡饭,2015/4/7,9182
茶泡饭,2015/4/8,8400
茶泡饭,2015/4/9,9462
茶泡饭,2015/4/10,12889
茶泡饭,2015/4/11,11281
茶泡饭,2015/4/12,11489
茶泡饭,2015/4/13,9915
茶泡饭,2015/4/14,8375
茶泡饭,2015/4/15,9762
茶泡饭,2015/4/16,9157
茶泡饭,2015/4/17,11003
茶泡饭,2015/4/18,12989
茶泡饭,2015/4/19,11265
茶泡饭,2015/4/20,9695
茶泡饭,2015/4/21,9114
茶泡饭,2015/4/22,9555
茶泡饭,2015/4/23,8662
茶泡饭,2015/4/24,12929
茶泡饭,2015/4/25,10928
茶泡饭,2015/4/26,11340
茶泡饭,2015/4/27,8800
茶泡饭,2015/4/28,9734
茶泡饭,2015/4/29,9029
茶泡饭,2015/4/30,8831
茶泡饭,2015/5/1,10997
茶泡饭,2015/5/2,12013
茶泡饭,2015/5/3,11895
茶泡饭,2015/5/4,10139
茶泡饭,2015/5/5,8579
茶泡饭,2015/5/6,9857
茶泡饭,2015/5/7,8371
茶泡饭,2015/5/8,12682
茶泡饭,2015/5/9,11360
茶泡饭,2015/5/10,11132
茶泡饭,2015/5/11,8668
茶泡饭,2015/5/12,8715
茶泡饭,2015/5/13,10042
茶泡饭,2015/5/14,10143
茶泡饭,2015/5/15,11556
茶泡饭,2015/5/16,11140
茶泡饭,2015/5/17,12399
茶泡饭,2015/5/18,9397
茶泡饭,2015/5/19,8952
茶泡饭,2015/5/20,9820
茶泡饭,2015/5/21,8839
茶泡饭,2015/5/22,12843
茶泡饭,2015/5/23,11140
茶泡饭,2015/5/24,12882
茶泡饭,2015/5/25,8440
茶泡饭,2015/5/26,9120
茶泡饭,2015/5/27,9573
茶泡饭,2015/5/28,8696
茶泡饭,2015/5/29,13075
茶泡饭,2015/5/30,11722
咖喱,2015/3/1,15594
咖喱,2015/3/2,10959
咖喱,2015/3/3,12073
咖喱,2015/3/4,12249
咖喱,2015/3/5,11690
咖喱,2015/3/6,16332
咖喱,2015/3/7,16219
咖喱,2015/3/8,16680
咖喱,2015/3/9,12090
咖喱,2015/3/10,12034
咖喱,2015/3/11,10636
咖喱,2015/3/12,10977
咖喱,2015/3/13,13788
咖喱,2015/3/14,16266
咖喱,2015/3/15,14980
咖喱,2015/3/16,12442
咖喱,2015/3/17,10885
咖喱,2015/3/18,11480
咖喱,2015/3/19,12221
咖喱,2015/3/20,13870
咖喱,2015/3/21,14694
咖喱,2015/3/22,16052
咖喱,2015/3/23,12497
咖喱,2015/3/24,12567
咖喱,2015/3/25,12760
咖喱,2015/3/26,11428
咖喱,2015/3/27,16581
咖喱,2015/3/28,15831
咖喱,2015/3/29,14973
咖喱,2015/3/30,11446
咖喱,2015/3/31,11023
咖喱,2015/4/1,12291
咖喱,2015/4/2,11571
咖喱,2015/4/3,15068
咖喱,2015/4/4,13942
咖喱,2015/4/5,14800
咖喱,2015/4/6,12624
咖喱,2015/4/7,11804
咖喱,2015/4/8,10602
咖喱,2015/4/9,11439
咖喱,2015/4/10,14034
咖喱,2015/4/11,14532
咖喱,2015/4/12,15878
咖喱,2015/4/13,11410
咖喱,2015/4/14,12015
咖喱,2015/4/15,11692
咖喱,2015/4/16,12420
咖喱,2015/4/17,15460
咖喱,2015/4/18,14212
咖喱,2015/4/19,16540
咖喱,2015/4/20,10656
咖喱,2015/4/21,10734
咖喱,2015/4/22,12499
咖喱,2015/4/23,11515
咖喱,2015/4/24,15872
咖喱,2015/4/25,15928
咖喱,2015/4/26,16693
咖喱,2015/4/27,12779
咖喱,2015/4/28,10862
咖喱,2015/4/29,12086
咖喱,2015/4/30,10608
咖喱,2015/5/1,15193
咖喱,2015/5/2,16096
咖喱,2015/5/3,14843
咖喱,2015/5/4,12749
咖喱,2015/5/5,12076
咖喱,2015/5/6,11543
咖喱,2015/5/7,12493
咖喱,2015/5/8,16137
咖喱,2015/5/9,14988
咖喱,2015/5/10,14691
咖喱,2015/5/11,11852
咖喱,2015/5/12,12545
咖喱,2015/5/13,11901
咖喱,2015/5/14,12040
咖喱,2015/5/15,16022
咖喱,2015/5/16,15797
咖喱,2015/5/17,16326
咖喱,2015/5/18,10752
咖喱,2015/5/19,11957
咖喱,2015/5/20,11094
咖喱,2015/5/21,11629
咖喱,2015/5/22,14553
咖喱,2015/5/23,16483
咖喱,2015/5/24,14905
咖喱,2015/5/25,11853
咖喱,2015/5/26,10719
咖喱,2015/5/27,12736
咖喱,2015/5/28,12252
咖喱,2015/5/29,15135
咖喱,2015/5/30,14242
米饭,2015/3/1,7479
米饭,2015/3/2,5626
米饭,2015/3/3,5017
米饭,2015/3/4,5009
米饭,2015/3/5,5451
米饭,2015/3/6,6694
米饭,2015/3/7,7138
米饭,2015/3/8,7839
米饭,2015/3/9,5197
米饭,2015/3/10,5734
米饭,2015/3/11,5115
米饭,2015/3/12,5528
米饭,2015/3/13,7620
米饭,2015/3/14,6616
米饭,2015/3/15,7607
米饭,2015/3/16,5221
米饭,2015/3/17,5057
米饭,2015/3/18,5130
米饭,2015/3/19,5681
米饭,2015/3/20,7404
米饭,2015/3/21,6625
米饭,2015/3/22,7836
米饭,2015/3/23,5111
米饭,2015/3/24,5986
米饭,2015/3/25,5720
米饭,2015/3/26,5575
米饭,2015/3/27,6787
米饭,2015/3/28,6922
米饭,2015/3/29,7636
米饭,2015/3/30,5964
米饭,2015/3/31,5517
米饭,2015/4/1,5927
米饭,2015/4/2,5724
米饭,2015/4/3,7041
米饭,2015/4/4,6864
米饭,2015/4/5,7813
米饭,2015/4/6,5087
米饭,2015/4/7,5698
米饭,2015/4/8,5852
米饭,2015/4/9,5188
米饭,2015/4/10,7285
米饭,2015/4/11,6666
米饭,2015/4/12,7015
米饭,2015/4/13,5213
米饭,2015/4/14,5530
米饭,2015/4/15,5688
米饭,2015/4/16,5948
米饭,2015/4/17,6911
米饭,2015/4/18,6782
米饭,2015/4/19,6878
米饭,2015/4/20,5199
米饭,2015/4/21,5085
米饭,2015/4/22,5245
米饭,2015/4/23,5966
米饭,2015/4/24,6516
米饭,2015/4/25,7152
米饭,2015/4/26,7570
米饭,2015/4/27,5872
米饭,2015/4/28,5584
米饭,2015/4/29,5216
米饭,2015/4/30,5590
米饭,2015/5/1,6632
米饭,2015/5/2,7125
米饭,2015/5/3,6569
米饭,2015/5/4,5285
米饭,2015/5/5,5694
米饭,2015/5/6,5176
米饭,2015/5/7,5384
米饭,2015/5/8,7583
米饭,2015/5/9,6761
米饭,2015/5/10,6545
米饭,2015/5/11,5806
米饭,2015/5/12,5687
米饭,2015/5/13,5512
米饭,2015/5/14,5185
米饭,2015/5/15,6703
米饭,2015/5/16,7309
米饭,2015/5/17,6490
米饭,2015/5/18,5202
米饭,2015/5/19,5856
米饭,2015/5/20,5280
米饭,2015/5/21,4968
米饭,2015/5/22,7810
米饭,2015/5/23,6560
米饭,2015/5/24,7505
米饭,2015/5/25,5870
米饭,2015/5/26,4968
米饭,2015/5/27,5888
米饭,2015/5/28,5555
米饭,2015/5/29,6921
米饭,2015/5/30,6901
三明治,2015/3/1,6093
三明治,2015/3/2,4221
三明治,2015/3/3,4388
三明治,2015/3/4,4636
三明治,2015/3/5,4796
三明治,2015/3/6,5989
三明治,2015/3/7,6151
三明治,2015/3/8,5775
三明治,2015/3/9,4931
三明治,2015/3/10,4994
三明治,2015/3/11,4803
三明治,2015/3/12,4115
三明治,2015/3/13,5955
三明治,2015/3/14,6283
三明治,2015/3/15,5581
三明治,2015/3/16,4456
三明治,2015/3/17,4599
三明治,2015/3/18,4783
三明治,2015/3/19,4408
三明治,2015/3/20,5720
三明治,2015/3/21,5838
三明治,2015/3/22,5663
三明治,2015/3/23,4675
三明治,2015/3/24,4144
三明治,2015/3/25,4657
三明治,2015/3/26,4484
三明治,2015/3/27,5387
三明治,2015/3/28,6513
三明治,2015/3/29,6078
三明治,2015/3/30,4869
三明治,2015/3/31,4466
三明治,2015/4/1,4973
三明治,2015/4/2,4449
三明治,2015/4/3,6307
三明治,2015/4/4,5344
三明治,2015/4/5,6371
三明治,2015/4/6,4171
三明治,2015/4/7,4849
三明治,2015/4/8,4638
三明治,2015/4/9,4727
三明治,2015/4/10,6182
三明治,2015/4/11,5667
三明治,2015/4/12,6134
三明治,2015/4/13,4375
三明治,2015/4/14,4625
三明治,2015/4/15,4154
三明治,2015/4/16,4421
三明治,2015/4/17,5925
三明治,2015/4/18,5966
三明治,2015/4/19,6302
三明治,2015/4/20,4569
三明治,2015/4/21,4878
三明治,2015/4/22,4646
三明治,2015/4/23,4595
三明治,2015/4/24,6079
三明治,2015/4/25,5681
三明治,2015/4/26,6008
三明治,2015/4/27,5016
三明治,2015/4/28,4943
三明治,2015/4/29,4806
三明治,2015/4/30,4873
三明治,2015/5/1,6429
三明治,2015/5/2,6047
三明治,2015/5/3,5771
三明治,2015/5/4,4785
三明治,2015/5/5,4546
三明治,2015/5/6,4108
三明治,2015/5/7,4718
三明治,2015/5/8,5814
三明治,2015/5/9,6465
三明治,2015/5/10,5495
三明治,2015/5/11,4448
三明治,2015/5/12,4925
三明治,2015/5/13,4837
三明治,2015/5/14,4566
三明治,2015/5/15,5357
三明治,2015/5/16,5632
三明治,2015/5/17,5698
三明治,2015/5/18,4707
三明治,2015/5/19,4194
三明治,2015/5/20,4984
三明治,2015/5/21,4895
三明治,2015/5/22,5673
三明治,2015/5/23,5851
三明治,2015/5/24,5739
三明治,2015/5/25,4421
三明治,2015/5/26,4381
三明治,2015/5/27,4938
三明治,2015/5/28,4363
三明治,2015/5/29,6364
三明治,2015/5/30,6303
炒饭,2015/3/1,10231
炒饭,2015/3/2,7942
炒饭,2015/3/3,8678
炒饭,2015/3/4,8346
炒饭,2015/3/5,7744
炒饭,2015/3/6,10146
炒饭,2015/3/7,10521
炒饭,2015/3/8,11154
炒饭,2015/3/9,9151
炒饭,2015/3/10,8270
炒饭,2015/3/11,9117
炒饭,2015/3/12,7727
炒饭,2015/3/13,11720
炒饭,2015/3/14,10397
炒饭,2015/3/15,10448
炒饭,2015/3/16,7839
炒饭,2015/3/17,7610
炒饭,2015/3/18,7725
炒饭,2015/3/19,7761
炒饭,2015/3/20,10252
炒饭,2015/3/21,11640
炒饭,2015/3/22,9861
炒饭,2015/3/23,8208
炒饭,2015/3/24,9096
炒饭,2015/3/25,7586
炒饭,2015/3/26,8080
炒饭,2015/3/27,10764
炒饭,2015/3/28,11056
炒饭,2015/3/29,11839
炒饭,2015/3/30,8428
炒饭,2015/3/31,8803
炒饭,2015/4/1,8598
炒饭,2015/4/2,7906
炒饭,2015/4/3,10939
炒饭,2015/4/4,9961
炒饭,2015/4/5,11520
炒饭,2015/4/6,7903
炒饭,2015/4/7,9000
炒饭,2015/4/8,8423
炒饭,2015/4/9,7983
炒饭,2015/4/10,11603
炒饭,2015/4/11,9974
炒饭,2015/4/12,9885
炒饭,2015/4/13,8562
炒饭,2015/4/14,8983
炒饭,2015/4/15,8320
炒饭,2015/4/16,8404
炒饭,2015/4/17,10286
炒饭,2015/4/18,11391
炒饭,2015/4/19,10999
炒饭,2015/4/20,7643
炒饭,2015/4/21,8942
炒饭,2015/4/22,7984
炒饭,2015/4/23,8436
炒饭,2015/4/24,10542
炒饭,2015/4/25,10069
炒饭,2015/4/26,11688
炒饭,2015/4/27,8609
炒饭,2015/4/28,8985
炒饭,2015/4/29,7772
炒饭,2015/4/30,8683
炒饭,2015/5/1,11156
炒饭,2015/5/2,11893
炒饭,2015/5/3,11096
炒饭,2015/5/4,8069
炒饭,2015/5/5,9130
炒饭,2015/5/6,8979
炒饭,2015/5/7,8273
炒饭,2015/5/8,10889
炒饭,2015/5/9,11506
炒饭,2015/5/10,10379
炒饭,2015/5/11,8924
炒饭,2015/5/12,8941
炒饭,2015/5/13,8261
炒饭,2015/5/14,9100
炒饭,2015/5/15,9983
炒饭,2015/5/16,11597
炒饭,2015/5/17,10889
炒饭,2015/5/18,8073
炒饭,2015/5/19,8598
炒饭,2015/5/20,8096
炒饭,2015/5/21,8656
炒饭,2015/5/22,11828
炒饭,2015/5/23,11071
炒饭,2015/5/24,11221
炒饭,2015/5/25,8259
炒饭,2015/5/26,8898
炒饭,2015/5/27,9009
炒饭,2015/5/28,8177
炒饭,2015/5/29,10894
炒饭,2015/5/30,11786
味噌汤,2015/3/1,24702
味噌汤,2015/3/2,18027
味噌汤,2015/3/3,19815
味噌汤,2015/3/4,20036
味噌汤,2015/3/5,19725
味噌汤,2015/3/6,23423
味噌汤,2015/3/7,27175
味噌汤,2015/3/8,22428
味噌汤,2015/3/9,20679
味噌汤,2015/3/10,17569
味噌汤,2015/3/11,20430
味噌汤,2015/3/12,19348
味噌汤,2015/3/13,25397
味噌汤,2015/3/14,26431
味噌汤,2015/3/15,23702
味噌汤,2015/3/16,17379
味噌汤,2015/3/17,17755
味噌汤,2015/3/18,17629
味噌汤,2015/3/19,17897
味噌汤,2015/3/20,27177
味噌汤,2015/3/21,23359
味噌汤,2015/3/22,24047
味噌汤,2015/3/23,19876
味噌汤,2015/3/24,19881
味噌汤,2015/3/25,18321
味噌汤,2015/3/26,18371
味噌汤,2015/3/27,24533
味噌汤,2015/3/28,24298
味噌汤,2015/3/29,26906
味噌汤,2015/3/30,19273
味噌汤,2015/3/31,19551
味噌汤,2015/4/1,19157
味噌汤,2015/4/2,19157
味噌汤,2015/4/3,24502
味噌汤,2015/4/4,23476
味噌汤,2015/4/5,23983
味噌汤,2015/4/6,18151
味噌汤,2015/4/7,17230
味噌汤,2015/4/8,18083
味噌汤,2015/4/9,20936
味噌汤,2015/4/10,24546
味噌汤,2015/4/11,27188
味噌汤,2015/4/12,23667
味噌汤,2015/4/13,17744
味噌汤,2015/4/14,19380
味噌汤,2015/4/15,18884
味噌汤,2015/4/16,20529
味噌汤,2015/4/17,26950
味噌汤,2015/4/18,25471
味噌汤,2015/4/19,26579
味噌汤,2015/4/20,18329
味噌汤,2015/4/21,20668
味噌汤,2015/4/22,17766
味噌汤,2015/4/23,17769
味噌汤,2015/4/24,25278
味噌汤,2015/4/25,27345
味噌汤,2015/4/26,25049
味噌汤,2015/4/27,17718
味噌汤,2015/4/28,17904
味噌汤,2015/4/29,20191
味噌汤,2015/4/30,19716
味噌汤,2015/5/1,25162
味噌汤,2015/5/2,26104
味噌汤,2015/5/3,24102
味噌汤,2015/5/4,18724
味噌汤,2015/5/5,18574
味噌汤,2015/5/6,19610
味噌汤,2015/5/7,17841
味噌汤,2015/5/8,23620
味噌汤,2015/5/9,27110
味噌汤,2015/5/10,27312
味噌汤,2015/5/11,19277
味噌汤,2015/5/12,17399
味噌汤,2015/5/13,19531
味噌汤,2015/5/14,19989
味噌汤,2015/5/15,25295
味噌汤,2015/5/16,25014
味噌汤,2015/5/17,24154
味噌汤,2015/5/18,17532
味噌汤,2015/5/19,17717
味噌汤,2015/5/20,18627
味噌汤,2015/5/21,19523
味噌汤,2015/5/22,23577
味噌汤,2015/5/23,22484
味噌汤,2015/5/24,23936
味噌汤,2015/5/25,17525
味噌汤,2015/5/26,18186
味噌汤,2015/5/27,17765
味噌汤,2015/5/28,18643
味噌汤,2015/5/29,23092
味噌汤,2015/5/30,25220
杂烩粥,2015/3/1,13426
杂烩粥,2015/3/2,9551
杂烩粥,2015/3/3,11151
杂烩粥,2015/3/4,10498
杂烩粥,2015/3/5,9349
杂烩粥,2015/3/6,12462
杂烩粥,2015/3/7,13759
杂烩粥,2015/3/8,14395
杂烩粥,2015/3/9,10887
杂烩粥,2015/3/10,10122
杂烩粥,2015/3/11,9546
杂烩粥,2015/3/12,9556
杂烩粥,2015/3/13,13256
杂烩粥,2015/3/14,13035
杂烩粥,2015/3/15,14097
杂烩粥,2015/3/16,10793
杂烩粥,2015/3/17,10033
杂烩粥,2015/3/18,10507
杂烩粥,2015/3/19,10061
杂烩粥,2015/3/20,12954
杂烩粥,2015/3/21,13634
杂烩粥,2015/3/22,14526
杂烩粥,2015/3/23,10191
杂烩粥,2015/3/24,10487
杂烩粥,2015/3/25,9808
杂烩粥,2015/3/26,10051
杂烩粥,2015/3/27,13165
杂烩粥,2015/3/28,12736
杂烩粥,2015/3/29,14564
杂烩粥,2015/3/30,11024
杂烩粥,2015/3/31,10873
杂烩粥,2015/4/1,10666
杂烩粥,2015/4/2,9585
杂烩粥,2015/4/3,12151
杂烩粥,2015/4/4,12265
杂烩粥,2015/4/5,14239
杂烩粥,2015/4/6,9952
杂烩粥,2015/4/7,10824
杂烩粥,2015/4/8,11076
杂烩粥,2015/4/9,10513
杂烩粥,2015/4/10,13618
杂烩粥,2015/4/11,12161
杂烩粥,2015/4/12,12624
杂烩粥,2015/4/13,10057
杂烩粥,2015/4/14,10877
杂烩粥,2015/4/15,9992
杂烩粥,2015/4/16,10131
杂烩粥,2015/4/17,13500
杂烩粥,2015/4/18,12330
杂烩粥,2015/4/19,12015
杂烩粥,2015/4/20,10604
杂烩粥,2015/4/21,10926
杂烩粥,2015/4/22,11133
杂烩粥,2015/4/23,9336
杂烩粥,2015/4/24,13759
杂烩粥,2015/4/25,13008
杂烩粥,2015/4/26,13515
杂烩粥,2015/4/27,9500
杂烩粥,2015/4/28,9740
杂烩粥,2015/4/29,9857
杂烩粥,2015/4/30,10681
杂烩粥,2015/5/1,12483
杂烩粥,2015/5/2,12359
杂烩粥,2015/5/3,13509
杂烩粥,2015/5/4,9317
杂烩粥,2015/5/5,10107
杂烩粥,2015/5/6,10205
杂烩粥,2015/5/7,10168
杂烩粥,2015/5/8,13275
杂烩粥,2015/5/9,13945
杂烩粥,2015/5/10,14619
